stock,start_date,stage
MAS,2019-08-23,3.0
SNA,1983-12-09,2.0
SNA,1978-02-24,4.0
SNA,2008-07-04,3.0
SNA,1998-09-11,4.0
SNA,1978-10-20,4.0
SNA,2020-05-29,1.0
SNA,2005-11-25,4.0
SNA,2002-09-13,1.0
SNA,1998-08-07,4.0
SNA,2010-04-02,3.0
SNA,2006-03-03,2.0
SNA,2009-01-02,2.0
SNA,2003-07-04,1.0
SNA,1986-06-20,1.0
SNA,1979-01-12,1.0
SNA,1989-11-24,1.0
SNA,2011-10-28,3.0
SNA,2012-06-29,3.0
SNA,1994-04-29,3.0
SNA,2006-06-23,3.0
SIGA,2000-03-03,4.0
SIGA,1999-06-04,4.0
SIGA,2017-06-30,4.0
SIGA,2020-08-21,4.0
SIGA,2018-06-22,2.0
SIGA,2009-11-27,4.0
SIGA,2008-07-04,2.0
SIGA,2017-03-31,1.0
SIGA,2015-01-16,3.0
SIGA,2005-01-07,2.0
SIGA,2000-11-17,2.0
SIGA,1999-11-12,4.0
SIGA,2001-01-05,3.0
SIGA,2015-05-15,3.0
SIGA,2014-04-04,2.0
SIGA,2003-09-19,4.0
SIGA,1999-10-22,4.0
SIGA,2013-09-20,4.0
SIGA,2009-10-16,4.0
SIGA,1998-07-10,4.0
OCSL,2009-10-09,4.0
OCSL,2015-03-27,4.0
OCSL,2020-01-10,3.0
OCSL,2011-04-22,1.0
OCSL,2017-10-06,1.0
OCSL,2011-03-18,1.0
OCSL,2018-07-13,1.0
OCSL,2011-04-15,1.0
OCSL,2009-03-13,3.0
OCSL,2020-02-28,3.0
OCSL,2020-10-30,1.0
OCSL,2020-12-11,1.0
OCSL,2012-09-21,4.0
OCSL,2018-06-15,1.0
OCSL,2012-03-02,1.0
OCSL,2011-11-04,4.0
OCSL,2019-11-29,3.0
OCSL,2021-04-02,1.0
OCSL,2010-06-11,1.0
OCSL,2010-08-06,1.0
BGFV,2021-10-01,4.0
BGFV,2013-11-22,1.0
BGFV,2019-09-13,2.0
BGFV,2020-06-19,4.0
BGFV,2009-11-27,3.0
BGFV,2011-06-10,2.0
BGFV,2021-06-18,1.0
BGFV,2007-02-09,4.0
BGFV,2011-08-19,4.0
BGFV,2012-10-05,1.0
BGFV,2003-04-18,3.0
BGFV,2005-08-05,4.0
BGFV,2004-01-30,4.0
BGFV,2007-01-05,4.0
BGFV,2016-12-23,4.0
BGFV,2012-11-30,3.0
BGFV,2010-03-05,3.0
BGFV,2007-08-17,2.0
BGFV,2016-02-05,1.0
BGFV,2007-09-14,2.0
ATXS,2021-10-15,4.0
ATXS,2016-10-07,4.0
ATXS,2018-10-26,4.0
ATXS,2018-02-23,4.0
ATXS,2020-04-17,4.0
ATXS,2020-09-25,2.0
ATXS,2017-04-28,3.0
ATXS,2020-04-10,4.0
ATXS,2019-01-18,4.0
ATXS,2017-01-27,2.0
ATXS,2018-01-26,4.0
ATXS,2019-02-22,4.0
ATXS,2020-11-06,2.0
ATXS,2021-10-22,4.0
ATXS,2019-11-08,4.0
ATXS,2017-03-03,2.0
ATXS,2021-06-04,4.0
ATXS,2018-09-07,4.0
ATXS,2019-06-28,4.0
ATXS,2020-08-07,2.0
AEVA,2021-03-26,4.0
AEVA,2021-07-09,4.0
AEVA,2021-01-15,4.0
AEVA,2021-06-04,4.0
AEVA,2020-12-04,4.0
AEVA,2021-10-15,4.0
AEVA,2021-03-05,4.0
AEVA,2020-12-18,4.0
AEVA,2021-05-14,1.0
AEVA,2020-12-25,4.0
AEVA,2021-03-12,4.0
AEVA,2020-12-11,4.0
AEVA,2021-08-06,4.0
AEVA,2020-11-20,4.0
AEVA,2021-09-17,4.0
AEVA,2021-10-08,4.0
AEVA,2021-01-01,4.0
AEVA,2021-10-22,4.0
AEVA,2021-01-29,4.0
AEVA,2021-03-19,4.0
CP,2010-11-05,2.0
CP,1997-07-25,1.0
CP,1994-01-07,1.0
CP,1993-12-31,1.0
CP,1992-07-24,3.0
CP,2015-12-11,3.0
CP,1994-11-04,3.0
CP,2006-05-19,1.0
CP,2004-02-20,2.0
CP,2014-03-07,1.0
CP,1996-04-12,1.0
CP,2018-12-21,2.0
CP,2012-09-07,3.0
CP,2006-05-05,1.0
CP,2005-03-04,2.0
CP,2019-02-15,3.0
CP,2004-04-02,3.0
CP,1988-08-26,4.0
CP,2020-11-13,3.0
CP,2002-05-03,1.0
HDSN,1995-11-10,4.0
HDSN,2008-09-12,4.0
HDSN,2021-08-06,2.0
HDSN,2000-03-31,4.0
HDSN,2021-07-09,2.0
HDSN,2008-10-31,4.0
HDSN,2018-06-08,2.0
HDSN,2014-02-14,1.0
HDSN,1995-11-17,4.0
HDSN,2006-04-28,2.0
HDSN,2010-08-06,3.0
HDSN,2011-02-04,3.0
HDSN,2005-12-23,2.0
HDSN,2018-04-20,2.0
HDSN,1996-07-26,4.0
HDSN,2017-07-07,4.0
HDSN,1999-02-19,1.0
HDSN,2003-11-14,3.0
HDSN,2004-02-20,4.0
HDSN,2011-06-24,4.0
CVE,2016-02-12,1.0
CVE,2012-11-30,4.0
CVE,2016-01-01,1.0
CVE,2021-08-27,1.0
CVE,2013-07-12,4.0
CVE,2021-07-09,1.0
CVE,2013-06-07,4.0
CVE,2016-09-02,4.0
CVE,2010-12-17,1.0
CVE,2020-02-21,2.0
CVE,2019-12-06,2.0
CVE,2021-07-30,1.0
CVE,2017-12-29,4.0
CVE,2014-07-11,1.0
CVE,2012-06-15,1.0
CVE,2019-10-18,2.0
CVE,2016-01-08,1.0
CVE,2016-07-08,3.0
CVE,2014-04-04,1.0
CVE,2016-09-23,4.0
CRM,2009-01-02,3.0
CRM,2005-09-09,2.0
CRM,2011-08-26,2.0
CRM,2013-06-28,3.0
CRM,2011-12-16,2.0
CRM,2021-01-01,1.0
CRM,2019-05-10,3.0
CRM,2012-03-09,3.0
CRM,2014-01-31,1.0
CRM,2015-12-18,1.0
CRM,2018-06-22,2.0
CRM,2013-06-07,3.0
CRM,2010-03-12,3.0
CRM,2020-02-14,4.0
CRM,2013-11-29,4.0
CRM,2009-12-04,4.0
CRM,2005-06-24,3.0
CRM,2005-04-29,3.0
CRM,2009-05-22,3.0
CRM,2020-08-28,4.0
ING,2015-10-02,3.0
ING,2007-05-18,2.0
ING,1999-05-14,1.0
ING,2002-07-19,3.0
ING,2000-06-16,4.0
ING,2008-03-21,4.0
ING,2006-06-30,4.0
ING,2014-01-31,4.0
ING,2012-07-27,3.0
ING,2001-03-23,1.0
ING,2003-08-29,3.0
ING,2019-02-08,2.0
ING,2017-08-25,1.0
ING,2011-10-21,2.0
ING,2016-07-01,4.0
ING,2002-01-25,3.0
ING,2018-12-07,2.0
ING,2008-12-12,2.0
ING,1997-08-08,1.0
ING,1995-09-29,3.0
CHCO,2017-08-11,3.0
CHCO,1994-03-11,1.0
CHCO,1989-11-03,1.0
CHCO,2015-06-12,3.0
CHCO,1991-03-29,2.0
CHCO,2006-08-11,1.0
CHCO,2011-02-25,1.0
CHCO,1994-08-12,1.0
CHCO,1993-03-12,1.0
CHCO,2005-02-04,1.0
CHCO,2005-10-21,4.0
CHCO,1991-07-26,2.0
CHCO,2021-05-14,3.0
CHCO,1997-09-12,4.0
CHCO,1988-09-02,1.0
CHCO,1997-10-10,4.0
CHCO,2006-11-17,4.0
CHCO,1998-05-01,4.0
CHCO,2004-09-17,1.0
CHCO,1992-06-12,3.0
CTMX,2019-05-17,4.0
CTMX,2017-10-13,4.0
CTMX,2017-04-14,1.0
CTMX,2021-03-19,1.0
CTMX,2018-09-07,1.0
CTMX,2021-08-13,4.0
CTMX,2018-02-02,4.0
CTMX,2021-06-18,4.0
CTMX,2020-09-04,4.0
CTMX,2017-08-11,4.0
CTMX,2021-04-23,1.0
CTMX,2018-09-28,1.0
CTMX,2017-10-20,4.0
CTMX,2021-10-15,1.0
CTMX,2017-10-06,4.0
CTMX,2018-09-21,1.0
CTMX,2019-11-29,4.0
CTMX,2016-10-21,4.0
CTMX,2020-01-10,4.0
CTMX,2019-05-03,4.0
MTEM,2019-08-02,4.0
MTEM,2020-03-27,4.0
MTEM,2015-12-11,2.0
MTEM,2013-09-13,4.0
MTEM,2006-04-28,4.0
MTEM,2018-09-21,4.0
MTEM,2014-09-19,4.0
MTEM,2020-08-07,4.0
MTEM,2008-02-29,4.0
MTEM,2011-11-18,1.0
MTEM,2020-11-20,4.0
MTEM,2008-08-29,4.0
MTEM,2007-06-29,2.0
MTEM,2013-07-05,3.0
MTEM,2018-09-14,4.0
MTEM,2017-03-03,2.0
MTEM,2015-03-06,4.0
MTEM,2015-02-06,4.0
MTEM,2018-05-25,4.0
MTEM,2019-11-01,4.0
PH,2018-05-11,3.0
PH,1991-05-17,1.0
PH,1987-05-22,1.0
PH,2017-12-22,1.0
PH,2009-12-18,1.0
PH,2012-10-19,3.0
PH,1986-01-03,1.0
PH,2000-07-21,4.0
PH,1998-07-17,4.0
PH,2008-07-04,3.0
PH,1984-02-17,2.0
PH,2006-02-17,1.0
PH,2003-05-23,1.0
PH,2021-01-01,2.0
PH,1985-02-08,2.0
PH,1991-08-09,1.0
PH,2003-07-25,1.0
PH,2007-05-04,3.0
PH,2003-12-19,2.0
PH,1989-01-13,1.0
SVM,2020-09-18,1.0
SVM,2018-06-08,2.0
SVM,2019-12-27,4.0
SVM,2020-01-17,1.0
SVM,2020-10-16,1.0
SVM,2019-05-31,4.0
SVM,2020-08-28,4.0
SVM,2020-07-03,4.0
SVM,2020-12-25,2.0
SVM,2018-02-09,4.0
SVM,2019-03-22,4.0
SVM,2019-09-20,4.0
SVM,2020-03-06,4.0
SVM,2018-10-12,3.0
SVM,2018-03-09,1.0
SVM,2019-11-08,4.0
SVM,2019-07-05,4.0
SVM,2020-03-20,4.0
SVM,2019-06-28,4.0
SVM,2020-03-13,4.0
IDA,2008-12-05,3.0
IDA,2003-09-05,1.0
IDA,1988-08-05,1.0
IDA,1997-07-04,1.0
IDA,1997-12-05,1.0
IDA,2012-01-20,3.0
IDA,2014-10-24,3.0
IDA,2016-01-15,1.0
IDA,1975-04-04,3.0
IDA,1995-02-17,1.0
IDA,2020-01-17,1.0
IDA,2021-03-19,1.0
IDA,1978-08-11,1.0
IDA,2015-03-13,3.0
IDA,2013-10-04,3.0
IDA,1974-07-12,3.0
IDA,1978-05-12,1.0
IDA,2015-05-29,3.0
IDA,1987-03-20,1.0
IDA,2014-04-25,3.0
BBAR,1998-04-17,4.0
BBAR,2018-11-16,1.0
BBAR,1997-02-07,1.0
BBAR,1996-09-06,4.0
BBAR,2009-01-09,3.0
BBAR,2011-11-18,3.0
BBAR,1999-08-27,4.0
BBAR,1996-08-23,4.0
BBAR,2008-09-26,2.0
BBAR,2009-04-24,4.0
BBAR,1996-05-24,4.0
BBAR,2020-01-24,1.0
BBAR,1997-11-07,3.0
BBAR,2019-11-08,4.0
BBAR,2018-07-13,4.0
BBAR,1995-05-19,2.0
BBAR,2008-05-09,3.0
BBAR,2010-02-12,4.0
BBAR,2013-04-19,3.0
BBAR,2015-01-16,1.0
LVS,2007-07-13,2.0
LVS,2014-10-03,3.0
LVS,2018-07-20,4.0
LVS,2008-07-25,2.0
LVS,2006-08-11,4.0
LVS,2018-04-06,4.0
LVS,2014-12-12,3.0
LVS,2011-05-27,3.0
LVS,2013-07-12,4.0
LVS,2011-05-06,3.0
LVS,2013-11-29,4.0
LVS,2016-01-29,3.0
LVS,2008-08-22,2.0
LVS,2017-10-27,1.0
LVS,2006-04-21,4.0
LVS,2010-11-05,1.0
LVS,2009-07-24,3.0
LVS,2012-04-13,3.0
LVS,2020-04-24,1.0
LVS,2019-09-27,4.0
OBDC,2021-05-14,1.0
OBDC,2021-01-22,1.0
OBDC,2021-03-26,1.0
OBDC,2021-03-19,1.0
OBDC,2020-08-14,4.0
OBDC,2020-05-08,4.0
OBDC,2020-12-25,1.0
OBDC,2020-05-01,4.0
OBDC,2020-08-28,4.0
OBDC,2021-07-09,1.0
OBDC,2020-07-24,4.0
OBDC,2021-10-15,1.0
OBDC,2021-07-23,1.0
OBDC,2020-09-18,4.0
OBDC,2021-09-24,1.0
OBDC,2020-09-11,4.0
OBDC,2020-10-16,1.0
OBDC,2021-09-17,1.0
OBDC,2020-09-25,1.0
OBDC,2020-10-09,1.0
SMTI,1997-03-14,2.0
SMTI,2020-02-21,1.0
SMTI,2016-08-12,4.0
SMTI,2007-01-05,3.0
SMTI,1997-02-28,2.0
SMTI,2011-06-10,1.0
SMTI,2018-11-30,2.0
SMTI,2018-09-21,2.0
SMTI,2016-04-29,2.0
SMTI,2011-07-22,1.0
SMTI,2018-03-23,1.0
SMTI,2021-06-04,3.0
SMTI,2000-04-21,4.0
SMTI,2016-08-05,4.0
SMTI,2001-07-06,2.0
SMTI,2018-03-09,4.0
SMTI,2014-07-18,4.0
SMTI,2019-06-28,1.0
SMTI,2019-05-31,1.0
SMTI,2004-04-16,1.0
PEGA,2003-03-21,4.0
PEGA,1999-01-01,1.0
PEGA,2008-05-30,4.0
PEGA,2000-06-02,3.0
PEGA,2015-12-04,4.0
PEGA,2011-01-14,1.0
PEGA,2020-09-11,4.0
PEGA,2007-10-19,3.0
PEGA,2021-01-22,2.0
PEGA,2007-11-16,3.0
PEGA,2013-05-31,2.0
PEGA,2006-07-21,3.0
PEGA,2017-04-21,2.0
PEGA,2008-12-26,2.0
PEGA,2015-10-09,3.0
PEGA,2007-05-18,2.0
PEGA,2018-09-14,2.0
PEGA,2016-11-04,4.0
PEGA,1999-06-25,4.0
PEGA,2013-07-19,3.0
SSRM,2009-11-13,4.0
SSRM,2008-02-29,1.0
SSRM,2018-08-17,3.0
SSRM,2008-05-02,4.0
SSRM,2020-12-11,1.0
SSRM,2021-08-13,1.0
SSRM,2016-01-01,1.0
SSRM,2010-06-25,1.0
SSRM,2020-01-31,2.0
SSRM,2021-05-14,4.0
SSRM,2017-12-15,3.0
SSRM,2014-01-03,1.0
SSRM,2017-06-09,2.0
SSRM,2010-07-02,1.0
SSRM,2008-03-07,1.0
SSRM,2004-10-15,2.0
SSRM,1999-12-10,2.0
SSRM,2002-05-03,1.0
SSRM,2016-11-18,2.0
SSRM,2016-07-15,1.0
TSBK,2009-02-13,2.0
TSBK,2006-12-15,4.0
TSBK,2018-08-24,1.0
TSBK,2014-08-29,2.0
TSBK,2007-12-14,1.0
TSBK,2014-05-02,2.0
TSBK,2012-12-21,3.0
TSBK,2000-05-12,3.0
TSBK,2010-01-29,1.0
TSBK,2010-09-03,2.0
TSBK,2009-08-21,4.0
TSBK,2015-10-30,3.0
TSBK,2021-03-05,4.0
TSBK,2009-12-18,4.0
TSBK,2015-04-10,2.0
TSBK,2002-05-31,3.0
TSBK,2004-09-10,3.0
TSBK,2021-10-08,1.0
TSBK,2016-10-21,4.0
TSBK,2020-01-10,3.0
NVDA,2007-02-09,1.0
NVDA,2006-10-06,4.0
NVDA,2020-09-18,4.0
NVDA,2020-01-24,1.0
NVDA,2013-07-12,3.0
NVDA,2008-05-23,4.0
NVDA,2012-07-13,3.0
NVDA,2008-05-16,4.0
NVDA,2005-03-11,3.0
NVDA,2006-04-28,4.0
NVDA,2004-10-29,2.0
NVDA,2001-08-17,3.0
NVDA,2020-07-10,4.0
NVDA,2001-02-02,2.0
NVDA,2012-12-21,3.0
NVDA,2002-05-17,4.0
NVDA,2020-05-29,4.0
NVDA,2004-12-10,3.0
NVDA,2008-06-06,4.0
NVDA,2009-07-24,4.0
IEP,2018-04-20,4.0
IEP,2005-08-19,3.0
IEP,1995-10-13,4.0
IEP,2004-01-30,2.0
IEP,1992-12-18,3.0
IEP,1990-05-04,4.0
IEP,2014-05-09,4.0
IEP,2009-06-19,3.0
IEP,1991-02-15,3.0
IEP,2010-12-31,2.0
IEP,1990-10-26,1.0
IEP,2003-01-31,3.0
IEP,1996-02-16,1.0
IEP,2006-09-01,4.0
IEP,2010-07-09,3.0
IEP,2002-01-18,3.0
IEP,2020-12-25,1.0
IEP,2015-01-30,4.0
IEP,1988-12-02,4.0
IEP,1988-11-11,4.0
HP,2019-11-15,4.0
HP,2016-08-19,3.0
HP,1990-10-26,3.0
HP,1986-07-25,1.0
HP,1983-02-25,1.0
HP,2007-11-09,3.0
HP,2007-03-09,1.0
HP,1988-04-08,3.0
HP,2021-06-18,1.0
HP,1986-08-08,1.0
HP,1986-09-26,4.0
HP,2019-07-12,4.0
HP,1996-11-22,4.0
HP,2003-05-23,2.0
HP,1991-12-13,4.0
HP,1989-06-02,1.0
HP,2019-11-29,1.0
HP,1993-03-19,1.0
HP,1990-07-06,1.0
HP,2014-06-27,3.0
CIG,2003-02-07,2.0
CIG,2012-01-20,1.0
CIG,2005-02-04,3.0
CIG,2009-10-16,1.0
CIG,2001-08-03,2.0
CIG,2010-09-17,4.0
CIG,2012-08-10,4.0
CIG,2011-02-25,1.0
CIG,2019-07-05,1.0
CIG,2013-10-18,4.0
CIG,2014-05-02,1.0
CIG,2001-06-22,3.0
CIG,2006-10-06,4.0
CIG,2009-09-11,4.0
CIG,2016-12-09,2.0
CIG,2006-04-07,2.0
CIG,2007-05-25,1.0
CIG,2011-09-23,4.0
CIG,2002-12-20,3.0
CIG,2009-02-13,2.0
PBFS,2021-03-26,4.0
PBFS,2021-08-06,4.0
PBFS,2020-05-29,4.0
PBFS,2021-03-12,4.0
PBFS,2021-09-17,1.0
PBFS,2021-04-02,4.0
PBFS,2021-02-12,4.0
PBFS,2020-07-10,4.0
PBFS,2020-08-28,1.0
PBFS,2020-07-24,1.0
PBFS,2021-08-27,4.0
PBFS,2020-05-01,4.0
PBFS,2020-04-10,4.0
PBFS,2020-05-08,4.0
PBFS,2021-06-25,1.0
PBFS,2020-04-17,4.0
PBFS,2020-06-05,4.0
PBFS,2020-12-11,3.0
PBFS,2021-07-09,4.0
PBFS,2021-09-24,1.0
TPIC,2021-04-02,1.0
TPIC,2020-01-03,4.0
TPIC,2020-01-10,4.0
TPIC,2018-07-13,2.0
TPIC,2019-04-05,3.0
TPIC,2020-12-25,1.0
TPIC,2020-02-21,4.0
TPIC,2018-02-23,4.0
TPIC,2017-05-19,4.0
TPIC,2019-06-14,4.0
TPIC,2019-02-01,3.0
TPIC,2019-07-05,4.0
TPIC,2017-10-13,4.0
TPIC,2021-01-15,4.0
TPIC,2018-06-29,2.0
TPIC,2021-07-30,4.0
TPIC,2018-04-27,2.0
TPIC,2018-06-01,2.0
TPIC,2018-01-19,4.0
TPIC,2018-12-28,2.0
DPZ,2012-03-16,3.0
DPZ,2013-11-15,3.0
DPZ,2019-12-20,4.0
DPZ,2010-02-26,3.0
DPZ,2017-02-03,3.0
DPZ,2007-03-16,1.0
DPZ,2012-05-25,3.0
DPZ,2006-07-07,1.0
DPZ,2018-07-06,2.0
DPZ,2013-10-11,3.0
DPZ,2015-08-28,3.0
DPZ,2008-08-22,3.0
DPZ,2021-01-29,4.0
DPZ,2010-08-06,1.0
DPZ,2018-10-26,3.0
DPZ,2020-10-16,1.0
DPZ,2013-11-29,3.0
DPZ,2006-06-02,1.0
DPZ,2009-02-27,2.0
DPZ,2011-07-08,2.0
GHG,2020-08-07,4.0
GHG,2020-03-27,4.0
GHG,2019-04-12,3.0
GHG,2019-08-23,4.0
GHG,2021-01-29,3.0
GHG,2019-10-11,4.0
GHG,2021-04-23,2.0
GHG,2021-01-08,3.0
GHG,2019-10-25,4.0
GHG,2020-11-06,1.0
GHG,2021-08-20,4.0
GHG,2021-06-04,2.0
GHG,2021-03-26,2.0
GHG,2020-09-18,4.0
GHG,2021-02-26,3.0
GHG,2020-08-14,4.0
GHG,2021-06-18,2.0
GHG,2019-01-11,3.0
GHG,2020-10-23,1.0
GHG,2021-09-17,4.0
PLBC,2007-08-17,4.0
PLBC,2018-12-21,3.0
PLBC,2013-09-13,3.0
PLBC,2005-01-07,1.0
PLBC,2009-08-28,1.0
PLBC,2018-06-29,4.0
PLBC,2006-07-14,4.0
PLBC,2008-12-05,2.0
PLBC,2013-05-17,3.0
PLBC,2009-05-22,1.0
PLBC,2013-01-18,2.0
PLBC,2020-12-04,2.0
PLBC,2015-05-29,3.0
PLBC,2004-04-02,4.0
PLBC,2015-03-06,2.0
PLBC,2008-05-16,4.0
PLBC,2012-06-22,3.0
PLBC,2008-11-07,4.0
PLBC,2003-11-21,3.0
PLBC,2008-01-18,4.0
CHCI,2010-08-27,1.0
CHCI,2015-02-06,3.0
CHCI,2019-01-11,2.0
CHCI,2019-02-15,2.0
CHCI,2008-09-19,4.0
CHCI,2017-11-10,4.0
CHCI,2012-10-05,4.0
CHCI,2008-03-21,2.0
CHCI,2009-04-24,4.0
CHCI,2020-10-09,1.0
CHCI,2015-07-10,1.0
CHCI,2020-12-25,1.0
CHCI,2010-07-23,4.0
CHCI,2014-11-28,1.0
CHCI,2019-11-29,4.0
CHCI,2018-09-07,3.0
CHCI,2018-11-30,2.0
CHCI,2005-10-28,4.0
CHCI,2018-10-05,2.0
CHCI,2012-05-11,4.0
ERF,2011-07-01,3.0
ERF,2014-05-16,2.0
ERF,2015-05-15,3.0
ERF,2004-11-05,4.0
ERF,2020-09-11,2.0
ERF,2007-02-09,4.0
ERF,2005-05-20,1.0
ERF,2007-06-29,3.0
ERF,2010-04-30,4.0
ERF,2009-05-15,3.0
ERF,2017-09-22,4.0
ERF,2018-03-23,4.0
ERF,2006-03-03,1.0
ERF,2020-03-27,2.0
ERF,2002-06-14,3.0
ERF,2014-10-10,2.0
ERF,2017-06-16,4.0
ERF,2016-07-22,3.0
ERF,2003-01-03,2.0
ERF,2010-09-03,4.0
NUS,1998-02-13,4.0
NUS,2003-12-05,4.0
NUS,2014-06-20,2.0
NUS,2012-06-08,4.0
NUS,2020-10-30,1.0
NUS,1997-12-19,4.0
NUS,2000-10-27,1.0
NUS,2017-10-20,4.0
NUS,1998-12-04,1.0
NUS,2013-05-31,4.0
NUS,2010-01-22,2.0
NUS,2004-01-02,4.0
NUS,2004-04-02,1.0
NUS,2003-01-17,4.0
NUS,2010-07-16,4.0
NUS,2008-02-15,2.0
NUS,1998-01-30,4.0
NUS,2010-06-18,1.0
NUS,2001-03-09,4.0
NUS,2014-03-14,1.0
CNMD,2017-12-22,4.0
CNMD,2020-08-07,4.0
CNMD,2017-04-14,1.0
CNMD,1991-11-29,1.0
CNMD,2014-04-04,1.0
CNMD,2012-09-07,1.0
CNMD,2008-06-20,1.0
CNMD,2020-04-24,4.0
CNMD,1988-07-01,2.0
CNMD,1990-04-20,4.0
CNMD,2001-05-18,1.0
CNMD,1994-09-16,4.0
CNMD,2002-03-01,3.0
CNMD,2021-07-02,3.0
CNMD,2021-02-05,1.0
CNMD,2003-01-10,3.0
CNMD,2003-05-02,3.0
CNMD,2021-01-08,1.0
CNMD,2016-04-15,2.0
CNMD,2009-09-11,1.0
ORGS,2014-05-09,2.0
ORGS,2015-02-27,2.0
ORGS,2014-01-17,4.0
ORGS,2016-04-08,3.0
ORGS,2021-09-24,4.0
ORGS,2015-10-02,4.0
ORGS,2021-01-29,4.0
ORGS,2019-06-21,1.0
ORGS,2019-05-10,1.0
ORGS,2018-05-11,2.0
ORGS,2018-07-20,1.0
ORGS,2018-04-13,2.0
ORGS,2019-06-14,1.0
ORGS,2021-05-21,4.0
ORGS,2014-03-14,1.0
ORGS,2013-01-18,3.0
ORGS,2017-04-28,4.0
ORGS,2014-07-18,3.0
ORGS,2020-05-29,4.0
ORGS,2021-04-16,4.0
HNI,1992-03-20,3.0
HNI,2003-06-06,2.0
HNI,1998-10-09,3.0
HNI,2005-08-26,4.0
HNI,2008-04-25,3.0
HNI,1983-04-22,2.0
HNI,1983-01-14,1.0
HNI,1985-09-20,4.0
HNI,2017-10-13,1.0
HNI,2000-08-25,1.0
HNI,2018-03-09,4.0
HNI,2015-07-17,4.0
HNI,1996-09-20,4.0
HNI,2014-02-14,1.0
HNI,2005-09-02,4.0
HNI,2001-04-06,1.0
HNI,1992-05-15,4.0
HNI,2004-11-12,1.0
HNI,1982-07-02,1.0
HNI,2007-03-16,1.0
VREX,2018-09-14,4.0
VREX,2020-07-10,4.0
VREX,2018-06-01,4.0
VREX,2021-06-25,3.0
VREX,2020-07-24,1.0
VREX,2020-10-09,1.0
VREX,2019-08-09,3.0
VREX,2019-01-04,2.0
VREX,2018-12-07,2.0
VREX,2019-04-19,2.0
VREX,2019-12-27,4.0
VREX,2019-12-20,4.0
VREX,2021-07-16,4.0
VREX,2019-07-12,2.0
VREX,2021-06-18,3.0
VREX,2021-10-08,1.0
VREX,2020-05-15,4.0
VREX,2017-12-01,1.0
VREX,2019-07-05,2.0
VREX,2018-07-20,4.0
VANI,2021-09-24,1.0
VANI,2017-10-06,1.0
VANI,2017-11-10,4.0
VANI,2016-05-27,3.0
VANI,2016-09-09,4.0
VANI,2018-05-11,4.0
VANI,2016-10-28,4.0
VANI,2019-01-25,2.0
VANI,2021-04-02,4.0
VANI,2015-10-09,2.0
VANI,2016-02-05,3.0
VANI,2019-02-08,2.0
VANI,2021-08-20,4.0
VANI,2017-10-27,4.0
VANI,2016-03-11,2.0
VANI,2018-09-28,1.0
VANI,2019-06-14,1.0
VANI,2016-05-06,3.0
VANI,2017-08-04,1.0
VANI,2016-11-11,4.0
LSXMA,2017-04-21,1.0
LSXMA,2021-01-29,4.0
LSXMA,2018-05-04,1.0
LSXMA,2020-12-18,4.0
LSXMA,2017-07-28,1.0
LSXMA,2019-01-04,3.0
LSXMA,2019-09-27,3.0
LSXMA,2019-03-01,3.0
LSXMA,2018-12-14,3.0
LSXMA,2020-10-09,1.0
LSXMA,2021-04-02,4.0
LSXMA,2019-08-16,3.0
LSXMA,2021-06-18,4.0
LSXMA,2018-03-09,4.0
LSXMA,2019-12-06,3.0
LSXMA,2020-12-04,4.0
LSXMA,2019-12-27,3.0
LSXMA,2017-05-12,1.0
LSXMA,2019-08-30,3.0
LSXMA,2018-01-26,4.0
VOD,2016-02-19,1.0
VOD,2011-04-08,1.0
VOD,2021-01-08,1.0
VOD,2007-01-26,4.0
VOD,1990-06-01,4.0
VOD,2005-07-22,3.0
VOD,2019-02-22,2.0
VOD,2003-09-05,1.0
VOD,1990-03-23,3.0
VOD,2011-10-14,2.0
VOD,2016-11-11,4.0
VOD,2013-04-26,1.0
VOD,2012-06-15,4.0
VOD,2017-08-25,1.0
VOD,1997-02-14,2.0
VOD,1991-05-10,1.0
VOD,1995-10-13,2.0
VOD,2008-12-05,1.0
VOD,2006-05-19,4.0
VOD,2021-05-21,4.0
SYRS,2018-06-29,2.0
SYRS,2021-09-10,4.0
SYRS,2020-07-17,4.0
SYRS,2017-09-01,4.0
SYRS,2020-03-06,4.0
SYRS,2021-03-05,4.0
SYRS,2019-12-20,4.0
SYRS,2017-04-14,4.0
SYRS,2019-08-30,4.0
SYRS,2021-08-13,1.0
SYRS,2020-09-11,4.0
SYRS,2017-12-22,3.0
SYRS,2019-02-22,4.0
SYRS,2018-05-11,2.0
SYRS,2020-10-30,4.0
SYRS,2020-05-01,4.0
SYRS,2017-12-29,3.0
SYRS,2020-08-07,4.0
SYRS,2020-03-13,4.0
SYRS,2020-04-17,4.0
FSLY,2020-09-18,4.0
FSLY,2020-02-28,4.0
FSLY,2021-05-07,2.0
FSLY,2020-04-03,4.0
FSLY,2021-10-15,1.0
FSLY,2021-08-06,3.0
FSLY,2021-06-25,2.0
FSLY,2020-03-27,4.0
FSLY,2021-03-05,2.0
FSLY,2021-01-15,2.0
FSLY,2020-05-22,4.0
FSLY,2020-04-17,4.0
FSLY,2021-09-10,4.0
FSLY,2021-03-19,2.0
FSLY,2021-08-20,3.0
FSLY,2020-11-13,1.0
FSLY,2021-07-09,2.0
FSLY,2020-10-23,4.0
FSLY,2020-09-04,4.0
FSLY,2020-08-28,4.0
DRI,1998-05-22,1.0
